Time,Temperature,Humidity,Moisture,MoistureClass,LightValue,Lights,PiTemperature,Height,SonicDistance,Image,WaterGiven
Mon Feb 25 14:40:15 2019,17.7,58.3,522,Moist,762,True,39.7,6,55,/home/pi/Desktop/images/2019-02-25--14-40.jpg,0
Mon Feb 25 14:50:15 2019,17.7,58.3,523,Moist,762,True,39.7,6,55,/home/pi/Desktop/images/2019-02-25--14-50.jpg,0
Mon Feb 25 15:00:15 2019,17.8,58.3,521,Moist,761,True,40.2,6,55,/home/pi/Desktop/images/2019-02-25--15-00.jpg,0
Mon Feb 25 15:10:15 2019,17.7,58.2,524,Moist,761,True,40.2,6,55,/home/pi/Desktop/images/2019-02-25--15-10.jpg,0
Mon Feb 25 15:20:15 2019,17.8,58.5,524,Moist,762,True,40.2,6,55,/home/pi/Desktop/images/2019-02-25--15-20.jpg,0
Mon Feb 25 15:30:15 2019,17.9,58.9,526,Moist,762,True,39.7,6,55,/home/pi/Desktop/images/2019-02-25--15-30.jpg,0
Mon Feb 25 15:40:15 2019,17.9,58.8,522,Moist,760,True,40.8,6,55,/home/pi/Desktop/images/2019-02-25--15-40.jpg,0
Mon Feb 25 15:50:16 2019,17.9,58.8,521,Moist,761,True,39.7,6,55,/home/pi/Desktop/images/2019-02-25--15-50.jpg,0
Mon Feb 25 16:00:16 2019,18.0,59.0,522,Moist,761,True,40.8,6,55,/home/pi/Desktop/images/2019-02-25--16-00.jpg,0
Mon Feb 25 16:10:16 2019,18.0,59.2,520,Moist,762,True,40.2,6,55,/home/pi/Desktop/images/2019-02-25--16-10.jpg,0
Mon Feb 25 16:20:16 2019,18.0,59.4,519,Moist,761,True,40.8,6,55,/home/pi/Desktop/images/2019-02-25--16-20.jpg,0
Mon Feb 25 16:30:16 2019,18.1,59.9,519,Moist,761,True,40.2,6,55,/home/pi/Desktop/images/2019-02-25--16-30.jpg,0
Mon Feb 25 16:40:16 2019,18.1,59.9,523,Moist,761,True,40.8,6,55,/home/pi/Desktop/images/2019-02-25--16-40.jpg,0
Mon Feb 25 16:50:16 2019,18.1,59.7,519,Moist,761,True,40.8,5,56,/home/pi/Desktop/images/2019-02-25--16-50.jpg,0
Mon Feb 25 17:00:16 2019,18.0,59.7,518,Moist,761,True,39.7,5,56,/home/pi/Desktop/images/2019-02-25--17-00.jpg,0
Mon Feb 25 17:10:16 2019,18.0,59.9,518,Moist,761,True,40.8,5,56,/home/pi/Desktop/images/2019-02-25--17-10.jpg,0
Mon Feb 25 17:20:16 2019,18.0,59.6,515,Moist,760,True,40.2,5,56,/home/pi/Desktop/images/2019-02-25--17-20.jpg,0
Mon Feb 25 17:30:16 2019,17.9,59.4,514,Moist,762,True,39.7,5,56,/home/pi/Desktop/images/2019-02-25--17-30.jpg,0
Mon Feb 25 17:40:17 2019,17.9,59.4,521,Moist,762,True,39.7,5,56,/home/pi/Desktop/images/2019-02-25--17-40.jpg,0
Mon Feb 25 17:50:17 2019,17.9,59.7,515,Moist,761,True,40.8,5,56,/home/pi/Desktop/images/2019-02-25--17-50.jpg,0
Mon Feb 25 18:00:17 2019,18.0,64.4,514,Moist,761,True,40.2,5,56,/home/pi/Desktop/images/2019-02-25--18-00.jpg,0
Mon Feb 25 18:10:17 2019,18.2,65.1,512,Moist,551,True,40.8,5,56,/home/pi/Desktop/images/2019-02-25--18-10.jpg,0
Mon Feb 25 18:20:17 2019,18.0,64.8,521,Moist,266,True,39.7,6,55,/home/pi/Desktop/images/2019-02-25--18-20.jpg,0
Mon Feb 25 18:30:17 2019,17.8,64.5,512,Moist,64,True,39.7,6,55,/home/pi/Desktop/images/2019-02-25--18-30.jpg,0
Mon Feb 25 18:40:17 2019,17.7,64.0,511,Moist,6,False,39.7,5,56,,0
Mon Feb 25 18:50:17 2019,17.6,64.2,511,Moist,0,False,39.7,5,56,,0
Mon Feb 25 19:00:17 2019,17.6,64.2,509,Moist,0,False,39.2,-19,80,,0
Mon Feb 25 19:10:17 2019,17.5,64.4,512,Moist,0,False,39.7,-19,80,,0
Mon Feb 25 19:20:18 2019,17.4,64.8,508,Moist,0,False,39.2,-19,80,,0
Mon Feb 25 19:30:18 2019,17.3,66.8,507,Moist,0,False,39.2,-19,80,,0
Mon Feb 25 19:40:18 2019,17.2,65.7,510,Moist,0,False,39.2,-18,79,,0
Mon Feb 25 19:50:18 2019,17.2,65.9,502,Moist,0,False,39.2,-19,80,,0
Mon Feb 25 20:00:18 2019,17.1,66.1,510,Moist,0,False,39.2,-19,80,,0
Mon Feb 25 20:10:18 2019,17.0,66.9,503,Moist,0,False,38.6,-19,80,,0
Mon Feb 25 20:20:18 2019,17.0,66.4,501,Moist,0,False,38.6,-19,80,,0
Mon Feb 25 20:30:18 2019,16.9,66.3,506,Moist,0,False,39.2,-19,80,,0
Mon Feb 25 20:40:18 2019,16.8,66.3,502,Moist,0,False,38.6,-1,62,,0
Mon Feb 25 20:50:18 2019,16.7,66.7,502,Moist,0,False,38.6,-18,79,,0
Mon Feb 25 21:00:19 2019,16.7,67.0,495,Moist,0,False,38.6,-19,80,,0
Mon Feb 25 21:10:19 2019,16.6,67.1,495,Moist,0,False,38.6,-6,67,,0
Mon Feb 25 21:20:19 2019,16.6,67.1,499,Moist,0,False,38.6,-5,66,,0
Mon Feb 25 21:30:19 2019,16.5,67.1,499,Moist,0,False,38.6,-6,67,,0
Mon Feb 25 21:40:19 2019,16.6,67.3,490,Moist,0,False,38.6,-5,66,,0
Mon Feb 25 21:50:19 2019,16.6,67.6,491,Moist,0,False,38.1,-5,66,,0
Mon Feb 25 22:00:19 2019,16.5,67.6,494,Moist,0,False,38.6,-5,66,,0
Mon Feb 25 22:10:19 2019,16.4,67.6,493,Moist,0,False,38.6,-5,66,,0
Mon Feb 25 22:20:19 2019,16.4,67.5,493,Moist,0,False,38.6,-5,66,,0
Mon Feb 25 22:30:19 2019,16.3,67.6,486,Moist,0,False,38.6,-5,66,,0
Mon Feb 25 22:40:20 2019,16.3,67.8,493,Moist,0,False,38.6,-19,80,,0
Mon Feb 25 22:50:20 2019,16.3,68.3,488,Moist,0,False,38.6,-5,66,,0
Mon Feb 25 23:00:20 2019,16.3,68.2,484,Moist,0,False,38.1,-5,66,,0
Mon Feb 25 23:10:20 2019,16.2,67.8,483,Moist,0,False,38.6,-18,79,,0
Mon Feb 25 23:20:20 2019,16.1,68.4,480,Moist,0,False,38.1,-5,66,,0
Mon Feb 25 23:30:20 2019,16.0,67.8,480,Moist,0,False,37.6,-6,67,,0
Mon Feb 25 23:40:20 2019,16.0,67.9,478,Moist,0,False,37.6,-19,80,,0
Mon Feb 25 23:50:20 2019,15.9,68.2,484,Moist,0,False,37.6,-19,80,,0
Tue Feb 26 00:00:20 2019,15.8,67.8,478,Moist,0,False,37.6,-20,81,,0
Tue Feb 26 00:10:20 2019,15.8,68.0,475,Moist,0,False,38.1,-6,67,,0
Tue Feb 26 00:20:21 2019,15.7,68.1,476,Moist,0,False,37.6,-20,81,,0
Tue Feb 26 00:30:21 2019,15.7,67.5,471,Moist,0,False,37.6,-19,80,,0
Tue Feb 26 00:40:21 2019,15.7,67.8,473,Moist,0,False,37.6,-19,80,,0
Tue Feb 26 00:50:21 2019,15.7,68.2,473,Moist,0,False,37.6,-20,81,,0
Tue Feb 26 01:00:21 2019,15.6,68.0,471,Moist,0,False,37.6,-20,81,,0
Tue Feb 26 01:10:21 2019,15.6,67.9,468,Moist,0,False,37.6,-19,80,,0
Tue Feb 26 01:20:21 2019,15.6,68.0,469,Moist,0,False,37.6,-20,81,,0
Tue Feb 26 01:30:21 2019,15.6,68.0,469,Moist,0,False,37.0,-19,80,,0
Tue Feb 26 01:40:21 2019,15.5,67.7,468,Moist,0,False,37.6,-20,81,,0
Tue Feb 26 01:50:21 2019,15.5,67.9,467,Moist,0,False,37.6,-19,80,,0
Tue Feb 26 02:00:22 2019,15.4,68.2,472,Moist,0,False,37.6,-20,81,,0
Tue Feb 26 02:10:22 2019,15.4,68.3,470,Moist,0,False,37.6,3,58,,0
Tue Feb 26 02:20:22 2019,15.4,67.8,466,Moist,0,False,37.6,-20,81,,0
Tue Feb 26 02:30:22 2019,15.4,67.7,461,Moist,0,False,37.6,-21,82,,0
Tue Feb 26 02:40:22 2019,15.4,67.9,466,Moist,0,False,37.6,-20,81,,0
Tue Feb 26 02:50:22 2019,15.3,68.4,465,Moist,0,False,36.5,3,58,,0
Tue Feb 26 03:00:22 2019,nan,nan,463,Moist,0,False,37.0,3,58,,0
Tue Feb 26 03:10:22 2019,15.3,67.9,462,Moist,0,False,37.0,3,58,,0
Tue Feb 26 03:20:22 2019,15.3,67.9,459,Moist,0,False,37.6,4,57,,0
Tue Feb 26 03:30:22 2019,15.2,67.9,462,Moist,0,False,37.0,4,57,,0
Tue Feb 26 03:40:23 2019,15.2,68.3,459,Moist,0,False,37.0,3,58,,0
Tue Feb 26 03:50:23 2019,15.1,67.8,459,Moist,0,False,37.0,4,57,,0
Tue Feb 26 04:00:23 2019,15.2,69.5,458,Moist,0,False,37.6,4,57,,0
Tue Feb 26 04:10:23 2019,15.9,67.0,459,Moist,0,False,38.6,3,58,,0
Tue Feb 26 04:20:23 2019,16.8,63.1,455,Moist,0,False,37.6,-20,81,,0
Tue Feb 26 04:30:23 2019,17.1,61.8,457,Moist,0,False,38.1,3,58,,0
Tue Feb 26 04:40:23 2019,17.0,61.4,461,Moist,0,False,37.6,-20,81,,0
Tue Feb 26 04:50:23 2019,16.7,62.1,460,Moist,0,False,38.6,3,58,,0
Tue Feb 26 05:00:23 2019,16.3,63.5,465,Moist,0,False,37.6,4,57,,0
Tue Feb 26 05:10:23 2019,16.1,64.2,455,Moist,0,False,37.6,-20,81,,0
Tue Feb 26 05:20:23 2019,15.8,65.2,453,Moist,0,False,37.6,3,58,,0
Tue Feb 26 05:30:24 2019,15.7,65.7,456,Moist,0,False,37.0,-20,81,,0
Tue Feb 26 05:40:24 2019,15.6,67.7,456,Moist,0,False,37.6,-19,80,,0
Tue Feb 26 05:50:24 2019,15.5,66.5,452,Moist,0,False,37.0,-20,81,,0
Tue Feb 26 06:00:24 2019,15.4,66.8,451,Moist,0,False,37.0,-20,81,,0
Tue Feb 26 06:10:24 2019,15.3,67.2,454,Moist,0,False,37.0,-21,82,,0
Tue Feb 26 06:20:24 2019,15.2,67.3,449,Moist,0,False,37.6,-20,81,,0
Tue Feb 26 06:30:24 2019,15.1,68.2,454,Moist,0,False,37.0,-20,81,,0
Tue Feb 26 06:40:24 2019,15.1,68.4,447,Moist,0,False,36.5,-20,81,,0
Tue Feb 26 06:50:24 2019,15.1,68.7,452,Moist,0,False,37.6,8,53,,0
Tue Feb 26 07:00:24 2019,15.5,67.2,449,Moist,1,False,38.1,-20,81,,0
Tue Feb 26 07:10:24 2019,16.9,64.5,449,Moist,13,True,38.6,-20,81,/home/pi/Desktop/images/2019-02-26--07-10.jpg,0
Tue Feb 26 07:20:24 2019,17.3,61.0,448,Moist,140,True,38.6,-21,82,/home/pi/Desktop/images/2019-02-26--07-20.jpg,0
Tue Feb 26 07:30:25 2019,17.2,60.3,448,Moist,384,True,38.6,-21,82,/home/pi/Desktop/images/2019-02-26--07-30.jpg,0
Tue Feb 26 07:40:25 2019,16.8,60.9,448,Moist,758,True,38.6,-19,80,/home/pi/Desktop/images/2019-02-26--07-40.jpg,0
Tue Feb 26 07:50:25 2019,16.5,62.1,447,Moist,759,True,38.6,-20,81,/home/pi/Desktop/images/2019-02-26--07-50.jpg,0
Tue Feb 26 08:00:25 2019,16.2,63.1,447,Moist,758,True,38.6,-1,62,/home/pi/Desktop/images/2019-02-26--08-00.jpg,0
Tue Feb 26 08:10:25 2019,16.1,64.6,445,Moist,758,True,38.1,10,51,/home/pi/Desktop/images/2019-02-26--08-10.jpg,0
Tue Feb 26 08:20:25 2019,16.1,64.9,447,Moist,759,True,38.6,10,51,/home/pi/Desktop/images/2019-02-26--08-20.jpg,0
Tue Feb 26 08:30:25 2019,16.1,64.7,449,Moist,759,True,38.6,10,51,/home/pi/Desktop/images/2019-02-26--08-30.jpg,0
Tue Feb 26 08:40:25 2019,16.1,65.1,447,Moist,759,True,38.6,10,51,/home/pi/Desktop/images/2019-02-26--08-40.jpg,0
Tue Feb 26 08:50:25 2019,16.2,65.7,448,Moist,760,True,38.6,10,51,/home/pi/Desktop/images/2019-02-26--08-50.jpg,0
Tue Feb 26 09:00:25 2019,16.3,66.1,443,Moist,759,True,38.6,10,51,/home/pi/Desktop/images/2019-02-26--09-00.jpg,0
Tue Feb 26 09:10:25 2019,16.5,65.9,446,Moist,758,True,38.6,10,51,/home/pi/Desktop/images/2019-02-26--09-10.jpg,0
Tue Feb 26 09:20:25 2019,16.6,65.2,448,Moist,511,True,38.6,10,51,/home/pi/Desktop/images/2019-02-26--09-20.jpg,0
Tue Feb 26 09:30:26 2019,16.7,64.7,446,Moist,759,True,38.6,10,51,/home/pi/Desktop/images/2019-02-26--09-30.jpg,0
Tue Feb 26 09:40:26 2019,16.6,64.1,444,Moist,759,True,39.2,10,51,/home/pi/Desktop/images/2019-02-26--09-40.jpg,0
Tue Feb 26 09:50:26 2019,16.7,63.6,455,Moist,760,True,39.2,10,51,/home/pi/Desktop/images/2019-02-26--09-50.jpg,0
Tue Feb 26 10:00:26 2019,17.0,63.0,452,Moist,760,True,39.2,11,50,/home/pi/Desktop/images/2019-02-26--10-00.jpg,0
Tue Feb 26 10:10:26 2019,17.3,61.9,448,Moist,760,True,39.2,11,50,/home/pi/Desktop/images/2019-02-26--10-10.jpg,0
Tue Feb 26 10:20:26 2019,17.6,61.2,449,Moist,761,True,39.2,10,51,/home/pi/Desktop/images/2019-02-26--10-20.jpg,0
Tue Feb 26 10:30:26 2019,17.5,60.1,447,Moist,761,True,39.2,11,50,/home/pi/Desktop/images/2019-02-26--10-30.jpg,0
Tue Feb 26 10:40:26 2019,17.6,59.8,447,Moist,760,True,39.7,10,51,/home/pi/Desktop/images/2019-02-26--10-40.jpg,0
Tue Feb 26 10:50:26 2019,17.6,59.8,443,Moist,760,True,39.7,10,51,/home/pi/Desktop/images/2019-02-26--10-50.jpg,0
Tue Feb 26 11:00:26 2019,17.7,59.9,446,Moist,760,True,39.7,10,51,/home/pi/Desktop/images/2019-02-26--11-00.jpg,0
Tue Feb 26 11:10:26 2019,17.7,59.8,445,Moist,760,True,39.7,10,51,/home/pi/Desktop/images/2019-02-26--11-10.jpg,0
Tue Feb 26 11:20:26 2019,17.8,59.7,447,Moist,761,True,39.7,11,50,/home/pi/Desktop/images/2019-02-26--11-20.jpg,0
Tue Feb 26 11:30:27 2019,17.9,60.0,452,Moist,762,True,39.7,10,51,/home/pi/Desktop/images/2019-02-26--11-30.jpg,0
Tue Feb 26 11:40:27 2019,17.8,60.1,446,Moist,761,True,39.2,10,51,/home/pi/Desktop/images/2019-02-26--11-40.jpg,0
Tue Feb 26 11:50:27 2019,17.8,60.2,446,Moist,760,True,40.2,10,51,/home/pi/Desktop/images/2019-02-26--11-50.jpg,0
Tue Feb 26 12:00:27 2019,17.8,60.3,446,Moist,761,True,39.7,10,51,/home/pi/Desktop/images/2019-02-26--12-00.jpg,0
Tue Feb 26 12:10:27 2019,17.8,60.4,445,Moist,761,True,39.7,10,51,/home/pi/Desktop/images/2019-02-26--12-10.jpg,0
Tue Feb 26 12:20:27 2019,17.8,59.8,443,Moist,761,True,39.7,10,51,/home/pi/Desktop/images/2019-02-26--12-20.jpg,0
Tue Feb 26 12:30:27 2019,17.8,59.6,446,Moist,761,True,39.7,10,51,/home/pi/Desktop/images/2019-02-26--12-30.jpg,0
Tue Feb 26 12:40:27 2019,17.7,59.3,442,Moist,761,True,39.7,10,51,/home/pi/Desktop/images/2019-02-26--12-40.jpg,0
Tue Feb 26 12:50:27 2019,17.7,59.3,448,Moist,760,True,39.7,10,51,/home/pi/Desktop/images/2019-02-26--12-50.jpg,0
Tue Feb 26 13:00:27 2019,17.8,59.5,448,Moist,760,True,39.7,10,51,/home/pi/Desktop/images/2019-02-26--13-00.jpg,0
Tue Feb 26 13:10:28 2019,17.8,58.6,442,Moist,762,True,39.7,10,51,/home/pi/Desktop/images/2019-02-26--13-10.jpg,0
Tue Feb 26 13:20:28 2019,17.8,58.6,450,Moist,761,True,39.7,10,51,/home/pi/Desktop/images/2019-02-26--13-20.jpg,0
Tue Feb 26 13:30:28 2019,17.9,58.5,439,Moist,760,True,40.8,10,51,/home/pi/Desktop/images/2019-02-26--13-30.jpg,0
Tue Feb 26 13:40:28 2019,18.0,59.0,440,Moist,761,True,39.7,10,51,/home/pi/Desktop/images/2019-02-26--13-40.jpg,0
Tue Feb 26 13:50:28 2019,18.0,59.0,449,Moist,761,True,40.2,10,51,/home/pi/Desktop/images/2019-02-26--13-50.jpg,0
Tue Feb 26 14:00:28 2019,18.1,59.1,441,Moist,761,True,39.7,10,51,/home/pi/Desktop/images/2019-02-26--14-00.jpg,0
Tue Feb 26 14:10:28 2019,18.1,59.3,440,Moist,761,True,40.8,10,51,/home/pi/Desktop/images/2019-02-26--14-10.jpg,0
Tue Feb 26 14:20:28 2019,18.1,59.2,440,Moist,761,True,39.7,10,51,/home/pi/Desktop/images/2019-02-26--14-20.jpg,0
Tue Feb 26 14:30:28 2019,18.1,59.2,442,Moist,761,True,40.2,10,51,/home/pi/Desktop/images/2019-02-26--14-30.jpg,0
Tue Feb 26 14:40:28 2019,18.1,59.4,440,Moist,762,True,40.2,10,51,/home/pi/Desktop/images/2019-02-26--14-40.jpg,0
Tue Feb 26 14:50:28 2019,18.2,59.6,441,Moist,761,True,40.2,10,51,/home/pi/Desktop/images/2019-02-26--14-50.jpg,0
Tue Feb 26 15:00:28 2019,18.2,59.6,439,Moist,761,True,40.2,10,51,/home/pi/Desktop/images/2019-02-26--15-00.jpg,0
Tue Feb 26 15:10:28 2019,18.2,59.4,446,Moist,761,True,40.8,10,51,/home/pi/Desktop/images/2019-02-26--15-10.jpg,0
Tue Feb 26 15:20:29 2019,18.5,64.9,438,Moist,761,True,40.8,10,51,/home/pi/Desktop/images/2019-02-26--15-20.jpg,0
Tue Feb 26 15:30:29 2019,18.6,62.8,439,Moist,762,True,40.8,10,51,/home/pi/Desktop/images/2019-02-26--15-30.jpg,0
Tue Feb 26 15:40:29 2019,18.5,62.6,440,Moist,762,True,40.8,10,51,/home/pi/Desktop/images/2019-02-26--15-40.jpg,0
Tue Feb 26 15:50:29 2019,18.6,62.1,443,Moist,761,True,40.8,10,51,/home/pi/Desktop/images/2019-02-26--15-50.jpg,0
Tue Feb 26 16:00:29 2019,18.5,61.5,438,Moist,762,True,40.8,10,51,/home/pi/Desktop/images/2019-02-26--16-00.jpg,0
Tue Feb 26 16:10:29 2019,18.5,62.1,448,Moist,761,True,40.8,10,51,/home/pi/Desktop/images/2019-02-26--16-10.jpg,0
Tue Feb 26 16:20:29 2019,nan,nan,439,Moist,761,True,40.8,10,51,/home/pi/Desktop/images/2019-02-26--16-20.jpg,0
Tue Feb 26 16:30:29 2019,18.5,62.0,442,Moist,762,True,40.8,10,51,/home/pi/Desktop/images/2019-02-26--16-30.jpg,0
Tue Feb 26 16:40:29 2019,18.5,61.6,433,Moist,762,True,39.7,10,51,/home/pi/Desktop/images/2019-02-26--16-40.jpg,0
Tue Feb 26 16:50:29 2019,18.4,61.5,439,Moist,761,True,40.8,10,51,/home/pi/Desktop/images/2019-02-26--16-50.jpg,0
Tue Feb 26 17:00:29 2019,18.4,62.4,442,Moist,761,True,40.8,10,51,/home/pi/Desktop/images/2019-02-26--17-00.jpg,0
Tue Feb 26 17:10:29 2019,18.4,61.7,433,Moist,761,True,40.8,10,51,/home/pi/Desktop/images/2019-02-26--17-10.jpg,0
Tue Feb 26 17:20:30 2019,18.4,61.9,433,Moist,761,True,40.8,10,51,/home/pi/Desktop/images/2019-02-26--17-20.jpg,0
Tue Feb 26 17:30:30 2019,18.3,62.0,435,Moist,762,True,41.3,10,51,/home/pi/Desktop/images/2019-02-26--17-30.jpg,0
Tue Feb 26 17:40:30 2019,18.3,62.2,437,Moist,762,True,40.8,10,51,/home/pi/Desktop/images/2019-02-26--17-40.jpg,0
Tue Feb 26 17:50:30 2019,18.3,62.4,432,Moist,761,True,40.8,10,51,/home/pi/Desktop/images/2019-02-26--17-50.jpg,0
Tue Feb 26 18:00:30 2019,18.2,62.5,438,Moist,761,True,40.2,10,51,/home/pi/Desktop/images/2019-02-26--18-00.jpg,0
Tue Feb 26 18:10:30 2019,18.1,62.8,436,Moist,666,True,40.8,10,51,/home/pi/Desktop/images/2019-02-26--18-10.jpg,0
Tue Feb 26 18:20:30 2019,18.0,64.6,431,Moist,388,True,40.2,10,51,/home/pi/Desktop/images/2019-02-26--18-20.jpg,0
Tue Feb 26 18:30:30 2019,18.1,68.3,433,Moist,142,True,40.2,0,61,/home/pi/Desktop/images/2019-02-26--18-30.jpg,0
Tue Feb 26 18:40:30 2019,18.0,66.5,434,Moist,16,True,39.7,9,52,/home/pi/Desktop/images/2019-02-26--18-40.jpg,0
Tue Feb 26 18:50:30 2019,17.8,66.6,429,Moist,0,False,39.7,10,51,,0
Tue Feb 26 19:00:30 2019,17.6,66.7,428,Moist,0,False,39.7,10,51,,0
Tue Feb 26 19:10:31 2019,17.6,66.9,431,Moist,0,False,39.2,10,51,,0
Tue Feb 26 19:20:31 2019,nan,nan,427,Moist,0,False,39.2,10,51,,0
Tue Feb 26 19:30:31 2019,17.3,67.2,430,Moist,0,False,39.2,10,51,,0
Tue Feb 26 19:40:31 2019,17.2,67.5,425,Moist,0,False,39.7,10,51,,0
Tue Feb 26 19:50:31 2019,17.2,68.0,424,Moist,0,False,39.2,10,51,,0
Tue Feb 26 20:00:31 2019,17.1,67.8,427,Moist,0,False,39.2,10,51,,0
Tue Feb 26 20:10:31 2019,17.0,68.0,424,Moist,0,False,39.2,10,51,,0
Tue Feb 26 20:20:31 2019,17.0,68.4,427,Moist,0,False,38.6,10,51,,0
Tue Feb 26 20:30:31 2019,16.9,67.9,418,Moist,0,False,38.6,10,51,,0
Tue Feb 26 20:40:31 2019,16.9,68.5,423,Moist,0,False,39.2,10,51,,0
Tue Feb 26 20:50:31 2019,16.9,68.3,426,Moist,0,False,39.2,10,51,,0
Tue Feb 26 21:00:31 2019,16.9,68.6,422,Moist,0,False,38.6,10,51,,0
Tue Feb 26 21:10:31 2019,16.9,69.0,426,Moist,0,False,39.2,10,51,,0
Tue Feb 26 21:20:32 2019,16.8,69.3,420,Moist,0,False,39.2,10,51,,0
Tue Feb 26 21:30:32 2019,16.8,69.2,423,Moist,0,False,38.1,10,51,,0
Tue Feb 26 21:40:32 2019,16.8,70.2,421,Moist,0,False,39.2,10,51,,0
Tue Feb 26 21:50:32 2019,16.7,68.8,417,Moist,0,False,38.6,10,51,,0
Tue Feb 26 22:00:32 2019,16.8,69.0,420,Moist,0,False,38.1,10,51,,0
Tue Feb 26 22:10:32 2019,16.7,69.4,414,Moist,0,False,38.6,10,51,,0
Tue Feb 26 22:20:32 2019,16.7,69.7,413,Moist,0,False,39.2,10,51,,0
Tue Feb 26 22:30:32 2019,16.6,69.9,422,Moist,0,False,38.6,10,51,,0
Tue Feb 26 22:40:32 2019,16.6,69.6,412,Moist,0,False,38.6,10,51,,0
Tue Feb 26 22:50:32 2019,16.6,70.2,409,Moist,0,False,38.1,10,51,,0
Tue Feb 26 23:00:32 2019,16.5,70.0,411,Moist,0,False,38.6,10,51,,0
Tue Feb 26 23:10:33 2019,16.5,70.4,412,Moist,0,False,38.6,10,51,,0
Tue Feb 26 23:20:33 2019,16.5,70.9,410,Moist,0,False,38.6,10,51,,0
Tue Feb 26 23:30:33 2019,16.4,70.7,410,Moist,0,False,37.6,10,51,,0
Tue Feb 26 23:40:33 2019,16.4,70.5,415,Moist,0,False,38.6,10,51,,0
Tue Feb 26 23:50:33 2019,16.4,70.1,411,Moist,0,False,37.6,10,51,,0
Wed Feb 27 00:00:33 2019,16.3,70.4,413,Moist,0,False,38.6,10,51,,0
Wed Feb 27 00:10:33 2019,16.2,70.0,407,Moist,0,False,38.1,10,51,,0
Wed Feb 27 00:20:33 2019,16.1,70.0,405,Moist,0,False,38.1,10,51,,0
Wed Feb 27 00:30:33 2019,16.1,70.3,406,Moist,0,False,38.1,10,51,,0
Wed Feb 27 00:40:33 2019,16.0,70.2,406,Moist,0,False,37.6,10,51,,0
Wed Feb 27 00:50:33 2019,16.0,70.3,403,Moist,0,False,37.6,10,51,,0
Wed Feb 27 01:00:33 2019,15.9,70.3,404,Moist,0,False,37.6,10,51,,0
Wed Feb 27 01:10:34 2019,15.9,70.2,400,Moist,0,False,38.1,10,51,,0
Wed Feb 27 01:20:34 2019,15.8,69.9,403,Moist,0,False,37.6,10,51,,0
Wed Feb 27 01:30:34 2019,15.8,70.2,401,Moist,0,False,37.6,10,51,,0
Wed Feb 27 01:40:34 2019,15.8,69.9,401,Moist,0,False,38.1,10,51,,0
Wed Feb 27 01:50:34 2019,15.8,70.0,393,Moist,0,False,37.6,10,51,,0
Wed Feb 27 02:00:34 2019,15.7,70.0,400,Moist,0,False,37.6,10,51,,0
Wed Feb 27 02:10:34 2019,15.6,69.8,403,Moist,0,False,37.6,10,51,,0
Wed Feb 27 02:20:34 2019,15.6,70.0,397,Moist,0,False,37.6,9,52,,0
Wed Feb 27 02:30:34 2019,15.6,69.8,394,Moist,0,False,37.6,10,51,,0
Wed Feb 27 02:40:34 2019,15.6,70.1,397,Moist,0,False,37.0,10,51,,0
Wed Feb 27 02:50:34 2019,15.5,69.6,399,Moist,0,False,37.0,10,51,,0
Wed Feb 27 03:00:34 2019,15.5,69.8,395,Moist,0,False,37.6,10,51,,0
Wed Feb 27 03:10:35 2019,15.5,69.7,401,Moist,0,False,37.0,10,51,,0
Wed Feb 27 03:20:35 2019,15.5,69.8,390,Moist,0,False,36.5,10,51,,0
Wed Feb 27 03:30:35 2019,15.4,69.4,393,Moist,0,False,37.0,10,51,,0
Wed Feb 27 03:40:35 2019,15.4,69.4,393,Moist,0,False,37.6,10,51,,0
Wed Feb 27 03:50:35 2019,15.4,70.1,393,Moist,0,False,37.0,10,51,,0
Wed Feb 27 04:00:35 2019,15.3,69.7,394,Moist,0,False,37.0,10,51,,0
Wed Feb 27 04:10:35 2019,15.3,70.5,395,Moist,0,False,37.0,10,51,,0
Wed Feb 27 04:20:35 2019,15.3,69.6,392,Moist,0,False,37.6,10,51,,0
Wed Feb 27 04:30:35 2019,15.2,69.7,394,Moist,0,False,37.0,10,51,,0
Wed Feb 27 04:40:35 2019,15.3,69.8,393,Moist,0,False,37.0,10,51,,0
Wed Feb 27 04:50:35 2019,15.2,69.6,388,Moist,0,False,36.5,10,51,,0
Wed Feb 27 05:00:35 2019,15.2,69.4,388,Moist,0,False,36.5,10,51,,0
Wed Feb 27 05:10:36 2019,15.2,70.1,385,Moist,0,False,37.6,10,51,,0
Wed Feb 27 05:20:36 2019,15.3,68.8,388,Moist,0,False,37.6,10,51,,0
Wed Feb 27 05:30:36 2019,15.8,68.6,392,Moist,0,False,37.6,10,51,,0
Wed Feb 27 05:40:36 2019,16.6,65.2,389,Moist,0,False,37.6,10,51,,0
Wed Feb 27 05:50:36 2019,16.6,64.5,388,Moist,0,False,38.1,10,51,,0
Wed Feb 27 06:00:36 2019,16.3,65.5,381,Moist,0,False,37.6,10,51,,0
Wed Feb 27 06:10:36 2019,16.1,66.3,389,Moist,0,False,37.6,10,51,,0
Wed Feb 27 06:20:36 2019,16.0,65.9,388,Moist,0,False,37.6,10,51,,0
Wed Feb 27 06:30:36 2019,15.9,65.9,394,Moist,0,False,37.0,10,51,,0
Wed Feb 27 06:40:36 2019,15.7,65.5,385,Moist,0,False,37.0,10,51,,0
